#KEY	Clip_wcdRFP_II_2	Clip_wcdRFP_III_2	Clip_bamGFP_I_2	Clip_bamGFP_II_2	Clip_bamGFP_III_2
CG10874	1279	1263	355	414	623
CG10877	173	160	67	63	35
CG10880	1042	825	238	284	475
CG10887	1	1	0	12	0
CG10889	251	234	96	121	121
CG10898	301	287	150	106	148
CG10899	2	0	0	0	3
CG1090	100	64	2	6	15
CG10903	799	659	641	331	602
CG10904	547	414	192	134	281
CG10907	604	504	153	208	299
CG10909	0	0	0	0	0
CG10910	0	0	0	0	0
CG10911	2	0	69	0	23
CG10912	0	0	7	0	33
CG10914	305	332	120	168	177
CG10915	1378	1398	397	596	679
CG10916	1023	1181	209	145	665
CG10918	0	0	0	0	0
CG10919	0	1	0	0	0
CG1092	10	61	0	9	18
CG10920	4	6	31	91	11
CG10924	199	157	96	30	79
CG10927	196	179	72	142	99
CG10931	12	1	13	12	5
CG10932	1263	1283	1716	885	905
CG10933	28	20	0	16	13
CG10934	2	0	0	0	0
CG10936	572	494	1044	885	765
CG10939	3430	3626	998	965	2988
CG10943	0	0	6	0	4
CG10947	5	1	0	0	0
CG10948	1868	1713	577	696	942
CG10949	309	323	151	185	193
CG10950	0	0	0	0	0
CG10953	0	0	0	0	0
CG10958	146	165	87	97	98
CG10959	267	291	76	111	107
CG10960	6825	8406	1228	1177	3600
CG10962	102	95	12	19	20
CG10969	25	15	12	13	31
CG10970	79	83	0	1	27
CG10973	1828	1396	751	661	914
CG10979	2325	1952	635	644	947
CG10984	1717	1609	531	676	730
CG10993	0	0	0	0	0
CG10996	0	4	0	3	0
CG11000	12	24	11	23	8
CG11007	919	754	555	381	594
CG11018	0	1	0	2	0
CG11023	40	27	0	15	22
CG11029	28	26	4	36	33
CG1103	2233	2207	839	501	1115
CG11030	1529	1503	612	1161	1110
CG11034	313	371	85	71	115
CG11035	399	351	147	164	187
CG11037	0	0	0	0	0
CG11041	0	0	0	0	0
CG11044	3	0	0	0	0
CG1105	756	770	300	195	319
CG11050	7013	7806	1397	984	2888
CG11052	27	21	0	34	20
CG11060	35	23	7	0	9
CG11068	4	1	0	2	0
CG11069	603	513	982	769	794
CG11070	1980	1847	864	825	1082
CG11073	2	6	0	0	3
CG11076	4551	4162	1934	1775	2671
CG11077	355	310	199	136	185
CG11085	1	0	5	0	0
CG11089	3858	3686	2039	1942	2329
CG1109	1570	1421	703	785	813
CG11095	142	191	40	56	94
CG11099	0	0	0	0	0
CG11103	196	192	113	103	119
CG11106	0	1	0	0	0
CG11109	604	476	250	327	371
CG11110	163	181	69	87	100
CG11112	4	7	0	0	0
CG11113	0	0	3	0	0
CG11122	1557	1459	883	1413	1009
CG11123	1213	1165	611	788	727
CG11125	291	283	99	123	178
CG11127	430	399	449	283	389
CG1113	20	24	4	0	2
CG11131	0	0	0	8	2
CG11134	450	475	256	255	343
CG11137	1117	972	393	366	757
CG11138	1970	2231	518	971	895
CG11141	965	870	180	262	400
CG11145	0	0	0	0	1
CG11147	922	1131	2641	1393	2470
CG11149	0	0	0	0	6
CG11151	2258	2645	457	465	1297
CG11155	291	339	142	88	201
CG11158	80	74	112	43	58
CG11159	2	0	0	0	3
CG1116	474	460	256	256	281
CG11162	0	2	2	0	0
CG11164	421	393	83	57	142
CG11168	1038	1181	438	471	825
CG11170	299	349	159	147	176
CG11178	586	567	213	161	301
CG11180	2608	2346	758	725	922
CG11190	1474	1395	765	785	933
CG11191	0	0	0	0	0
CG11192	0	1	0	0	0
CG11200	1947	1891	2517	1379	2204
CG11208	2374	2251	1013	1084	1339
CG11210	4618	5240	967	985	2644
CG11211	6	43	0	0	19
CG11221	28	7	0	5	15
CG11226	22	18	12	3	11
CG11227	0	0	0	0	0
CG11236	0	4	4	0	0
CG1124	35	33	10	13	173
CG11241	327	435	79	80	229
CG11247	1332	1149	828	690	872
CG11248	1197	1186	322	404	670
CG11249	21	47	0	0	75
CG11251	0	0	0	0	0
CG11257	319	288	113	139	153
CG1126	30	46	1	28	38
CG11261	1007	750	362	155	242
CG11262	0	0	0	0	0
CG11263	489	376	19	118	170
CG11267	5358	4409	2189	1732	2695
CG11269	47	62	104	168	72
CG11275	502	514	150	107	291
CG11279	488	361	154	194	258
CG11284	4687	4240	1311	1559	1964
CG11286	0	0	0	0	0
CG11289	4	5	11	15	14
CG1129	4947	5222	1228	1111	2490
CG11291	5	2	0	0	1
CG11294	0	0	0	0	0
CG11298	3	0	0	0	0
CG11300	0	1	0	0	0
CG11306	1991	1784	1542	1216	1857
CG11307	762	598	158	231	315
CG11309	1749	2036	468	433	1050
CG11313	29	9	2	20	16
CG11317	0	0	0	0	0
CG11318	6	0	0	8	9
CG11319	22	10	0	0	6
CG11321	191	153	45	86	45
CG11322	28	16	13	12	4
CG11327	4	3	5	5	7
CG11333	5	8	0	0	0
CG11334	912	897	580	515	646
CG11340	26	25	4	17	46
CG11342	206	227	111	57	138
CG11345	0	0	0	0	0
CG11349	0	0	0	0	0
CG11350	0	0	0	5	0
CG11353	488	463	1020	527	622
CG11356	0	0	0	0	0
CG11357	1622	1273	476	599	816
CG1136	463	448	80	144	304
CG11360	2355	2042	1014	1247	1349
CG11362	7	1	0	0	0
CG11367	638	557	160	109	194
CG11368	0	0	0	0	0
CG11369	0	0	0	0	0
CG1137	0	0	0	0	0
CG11370	0	0	0	0	0
CG11373	0	0	0	0	0
CG11374	209	244	3	16	158
CG11377	1220	1306	1024	738	835
CG11378	4897	5781	1050	1015	2885
CG11379	12	9	1	11	12
CG1138	0	0	0	0	0
CG11380	82	66	16	19	45
CG11381	296	610	881	1383	5974
CG11382	745	687	484	282	303
CG11384	22	12	0	15	9
CG11388	354	290	108	84	124
CG1139	1	2	8	6	15
CG11391	0	0	0	0	0
CG11396	1081	920	538	306	714
CG11398	431	376	121	252	193
CG11399	2592	2528	722	972	1074
CG11400	660	590	48	14	259
CG11403	691	678	105	357	310
CG11404	0	0	0	0	0
CG11406	0	0	0	0	0
CG11407	14	19	1	0	47
CG11409	206	151	93	134	77
CG11412	1981	1905	964	810	955
CG11413	2	2	0	1	0
CG11414	2680	2649	1141	1114	1764
CG11417	1953	1804	740	1167	665
CG1142	1073	909	429	393	553
CG11425	7	6	0	4	3
CG11426	221	216	73	89	161
CG1143	27	30	18	24	49
CG11436	509	463	143	160	209
CG11437	0	7	0	0	8
CG11438	2	12	21	1	11
CG11444	3280	3014	2714	1833	2512
CG11447	154	158	79	69	65
CG11448	1828	1985	611	832	1041
CG11449	0	0	0	0	0
CG11453	1	4	6	17	2
CG11454	540	512	186	262	272
CG11456	324	289	118	123	214
CG11458	0	0	0	0	0
CG11459	0	6	0	0	0
CG1146	1616	1641	199	524	889
CG11470	2	0	0	0	0
CG11474	551	563	156	222	229
CG11475	22	17	6	18	35
CG11486	6189	6185	3176	3082	4016
CG11498	126	115	56	50	67
CG11504	368	338	178	151	185
CG11505	8717	8308	3342	6553	4645
CG11523	604	595	337	295	281
CG11529	51	19	90	33	24
CG11534	734	696	219	174	534
CG11537	1709	1672	725	571	1009
CG11539	169	125	64	56	89
CG11550	0	0	0	0	0
CG11555	944	958	368	286	549
CG11560	390	368	116	163	183
CG11562	586	562	195	207	269
CG11563	1416	1484	771	475	835
CG11566	0	0	0	0	0
CG11570	0	0	0	0	0
CG11576	658	595	193	258	278
CG11577	927	831	521	381	544
CG11581	4	1	0	0	0
CG11583	2342	2184	909	912	1326
CG11584	0	2	0	0	0
CG11585	0	0	0	0	0
CG11586	468	419	217	184	205
CG11588	0	0	0	0	0
CG11590	350	301	151	172	184
CG11593	2068	1988	637	587	1166
CG11594	453	529	1	32	187
CG11596	2076	1970	415	804	889
CG11597	86	82	9	38	76
CG11598	40	42	10	6	21
CG11600	20	38	0	10	9
CG11601	624	547	344	221	381
CG11608	20	20	0	0	9
CG1161	1372	1389	939	515	1003
CG11617	47	23	17	44	23
CG11619	264	424	97	74	301
CG11626	8	4	5	2	6
CG11629	7	6	0	6	0
CG11630	5	15	0	5	1
CG11634	2	0	0	0	0
CG11635	0	3	0	2	4
CG11638	91	88	9	24	33
CG11652	1755	1596	381	344	752
CG11655	403	296	210	137	213
CG11656	9	7	0	0	5
CG11658	1910	2424	202	315	1225
CG11659	0	1	15	6	12
CG11663	0	0	0	0	0
CG11664	0	0	0	0	0
CG11665	4261	4619	1039	1080	2266
CG11666	0	0	0	0	0
CG11668	16	0	0	0	2
CG11670	0	1	0	6	0
CG11671	24	11	26	10	11
CG11672	0	0	0	0	0
CG11674	1320	1225	174	397	329
CG11679	521	431	263	188	339
CG11686	133	165	163	106	171
CG11693	2	0	0	0	0
CG11694	0	1	0	0	0
CG11695	282	212	100	172	161
CG11696	665	587	291	360	353
CG11697	5	6	0	6	8
CG11698	3	0	0	0	0
CG11699	646	495	351	269	446
CG11700	861	686	303	444	495
CG11703	0	3	0	0	0
CG11710	944	1009	550	351	505
CG11714	0	0	0	0	0
CG1172	821	863	353	430	299
CG11722	282	210	121	65	138
CG11723	642	685	303	225	483
CG11726	0	1	0	0	0
CG11737	2377	2765	468	413	1015
CG11739	926	991	221	247	484
CG11741	0	0	0	0	0
CG11752	348	223	313	238	243
CG11753	262	264	101	63	220
CG11755	251	235	84	78	146
CG11756	13	9	14	0	5
CG11760	12	7	0	0	0
CG11768	0	0	0	0	0
CG11771	1973	1831	947	761	1159
CG11777	431	386	216	129	217
CG11779	1346	1324	728	743	836
CG11781	532	466	310	273	430
CG11786	12	8	0	8	10
CG11788	123	97	48	80	93
CG11790	1478	1424	1176	808	1194
CG11791	4380	4630	1046	1164	2711
CG11796	0	1	0	0	7
CG11802	255	232	66	79	128
CG11807	1455	1331	607	473	671
CG11808	263	203	144	166	145
CG11811	2068	1966	10769	826	1203
CG11815	0	0	0	0	0
CG11816	0	0	0	0	0
CG11825	476	294	129	81	121
CG11828	63	85	13	59	65
CG11835	23	14	0	17	3
CG11836	488	494	241	227	289
CG11837	978	819	410	353	479
CG11839	383	354	90	105	145
CG11841	18	15	0	4	17
CG11842	10	14	19	9	6
CG11843	11	9	6	0	4
CG11851	1308	1282	504	447	664
CG11852	8	4	0	0	11
CG11854	15	22	0	6	15
CG11857	3440	3327	3012	1926	2626
CG11858	638	670	356	376	379
CG11865	0	0	0	0	0
CG11873	4191	4402	1892	3652	2709
CG11876	1386	1002	1258	1066	1060
CG11878	3	10	11	3	6
CG11880	7934	8559	2057	2166	4690
CG11882	720	974	75	112	516
CG11883	1694	1738	484	713	1125
CG11885	713	541	271	240	333
CG11889	0	0	0	0	0
CG11891	0	0	0	0	0
CG11892	126	142	1031	287	689
CG11893	9	21	0	5	12
CG11897	9552	9609	1159	2787	3492
CG11898	108	117	33	36	61
CG11899	1259	1118	351	467	597
CG11902	1301	1283	400	380	751
CG11905	6	17	0	18	33
CG11906	566	528	145	166	252
CG11911	4	3	0	0	0
CG11912	1	0	3	0	0
CG11920	1280	1002	280	355	638
CG11927	715	593	323	258	442
CG11929	24	18	5	50	13
CG11951	22	27	0	6	30
CG11961	1210	980	299	210	434
CG11964	1087	961	440	643	630
CG11966	51	28	0	16	31
CG11970	1956	1978	540	833	1029
CG11975	655	714	238	271	455
CG11977	0	6	0	0	5
CG11980	2492	2243	1098	1279	1448
CG11982	778	741	356	480	405
CG11983	60	69	4	100	118
CG11984	3360	3161	1038	1116	1757
CG11985	874	754	394	317	446
CG11986	614	581	414	286	332
CG11997	0	0	0	0	0
CG11999	445	414	699	497	443
CG12003	2	6	0	0	1
CG12004	3850	3865	1707	1575	2609
CG12006	2024	1576	888	983	1234
CG12007	1116	1305	362	413	678
CG12009	3	2	0	1	0
CG12010	437	371	211	146	292
CG12011	9	18	11	8	6
CG12012	569	641	126	121	268
CG12014	79	86	6	12	33
CG12016	9	0	0	5	4
CG12017	0	0	0	0	0
CG12018	397	338	149	202	238
CG12020	47	36	22	42	39
CG12024	740	740	203	176	290
CG12025	1746	2005	772	741	1172
CG12034	1188	994	482	414	718
CG12035	1	1	0	0	0
CG12038	14	6	1	14	1
CG12054	3665	4093	1083	1686	2033
CG12056	212	198	185	140	125
CG12057	2	0	0	0	0
CG12061	13	9	3	16	8
CG12065	7152	9437	533	1136	4325
CG12069	29	21	0	11	27
CG12071	513	542	138	244	326
CG12075	521	749	1016	406	947
CG12078	0	3	0	0	0
CG1208	6	8	52	0	8
CG12081	732	756	251	267	528
CG12084	2324	2242	516	834	1151
CG12091	1629	1406	600	654	905
CG12093	1062	1143	526	399	794
CG12096	996	715	504	360	600
CG12099	4839	4446	1601	2281	2634
CG12104	610	516	216	260	297
CG12105	49	14	21	51	26
CG12106	243	217	83	84	144
CG12107	1519	1489	1217	692	973
CG12111	7	3	0	0	0
CG12112	1781	1642	72	255	507
CG12115	0	0	0	0	0
CG12116	718	1426	79	116	2648
CG12118	600	490	204	190	308
CG12121	2677	2473	1416	1147	1446
CG12123	386	369	82	85	454
CG12126	0	0	0	0	0
CG12128	1345	1207	500	511	732
CG12129	1048	908	410	329	581
CG1213	19	7	0	0	18
CG12133	0	6	0	0	3
CG12134	900	878	271	449	518
CG12147	0	0	0	0	0
CG12155	897	897	330	569	479
CG12158	1	0	0	0	2
CG12159	961	839	149	180	273
CG12163	7022	7681	3936	2503	4399
CG12164	1	2	0	0	0
CG12170	236	234	194	199	181
CG12171	439	429	444	176	230
CG12173	631	563	211	265	426
CG12177	466	634	135	266	731
CG12179	1035	955	211	318	337
CG1218	1051	921	469	394	512
CG12182	369	306	123	183	148
CG12184	36	13	11	0	3
CG12194	113	122	9	76	81
CG12200	106	117	8	41	34
CG12204	152	155	70	72	66
CG12206	630	579	1133	747	637
CG12207	2440	2771	605	791	1317
CG12209	61	60	16	36	19
CG12213	1536	1435	979	672	928
CG12219	456	395	169	171	180
CG12224	178	197	52	85	146
CG12229	5	3	0	0	0
CG12231	1	0	0	0	0
CG12236	1518	1403	521	832	840
CG12237	615	640	233	257	355
CG12239	3	0	5	10	0
CG12241	1312	1341	728	568	824
CG12253	345	320	70	105	131
CG12256	50	44	0	10	29
CG12259	495	422	295	300	314
CG12262	5215	5729	2592	2361	2991
CG12263	1149	1106	675	618	737
CG12264	882	727	303	420	432
CG12267	908	818	270	410	566
CG12268	19	26	18	19	17
CG1227	648	561	365	306	290
CG12278	0	0	0	0	0
CG12279	353	271	137	150	231
CG12288	2765	2361	1045	778	1048
CG12289	0	0	0	0	0
CG12290	5839	6848	862	812	2858
CG12299	1076	923	260	495	428
CG12301	1834	1747	708	778	813
CG12307	0	0	0	0	0
CG12309	0	0	0	7	0
CG1231	17	15	13	15	2
CG12310	0	0	0	0	0
CG12316	1854	1844	378	519	672
CG12320	220	208	81	128	122
CG12321	816	732	360	372	435
CG12325	2020	1956	860	891	1175
CG1233	1505	1675	549	537	907
CG12333	666	615	172	213	331
CG12338	243	223	139	106	161
CG1234	2560	2596	877	1049	1410
CG12341	994	962	217	253	466
CG12343	745	844	336	203	467
CG12344	87	43	1	37	54
CG12347	0	0	0	0	0
CG12355	276	145	23	115	140
CG1236	951	868	637	499	630
CG12362	0	2	0	4	0
CG12374	33	22	11	9	286
CG12375	1220	1274	210	256	519
CG12376	0	0	0	0	0
CG12379	114	73	33	70	75
CG12384	1420	1125	1573	919	1446
CG1239	483	453	88	59	182
CG12391	2106	2101	764	910	770
CG12393	543	487	165	296	314
CG12395	45	31	0	6	11
CG12398	2453	2150	5786	3596	3892
CG12402	32	29	3	0	21
CG12404	796	614	577	491	614
CG12413	450	435	211	244	292
CG12420	2	3	0	0	3
CG12426	4	0	0	0	0
CG12428	2366	2291	424	424	832
CG12438	0	0	0	0	0
CG12439	0	0	0	0	0
CG12446	5	7	4	9	6
CG12448	0	0	0	0	0
CG1246	176	169	12	45	120
CG12464	0	0	0	0	0
CG12470	1	2	0	0	0
CG12477	55	41	0	0	2
CG12479	0	0	0	0	0
CG12480	2	0	0	0	4
CG12481	0	0	0	0	0
CG12483	6	9	0	22	16
CG12484	141	115	4	0	28
CG12490	2	4	0	11	0
CG12491	0	0	0	0	0
CG12493	63	30	6	34	28
CG12496	1	0	0	0	0
CG12498	13	1	9	0	0
CG12499	6829	6177	2319	2775	3143
CG12502	3	0	0	1	0
CG12506	0	2	0	0	1
CG12507	6	10	7	0	5
CG12511	6	8	0	0	0
CG12512	325	298	28	192	111
CG12516	0	9	0	0	6
CG12517	1235	1244	110	164	917
CG12519	2	0	0	0	0
CG12520	15	1	4	0	3
CG12521	0	1	0	0	0
CG12522	0	0	2	0	0
CG12523	0	0	0	0	0
CG12531	12	14	0	8	0
CG12535	35	11	11	11	7
CG12538	0	0	0	0	0
CG12539	0	0	0	7	0
CG12540	0	0	0	0	4
CG12541	65	44	31	35	43
CG12546	0	0	0	0	0
CG12547	3367	3016	1170	871	1785
CG12560	1073	1031	158	115	517
CG12567	4420	4328	1149	1225	1788
CG12576	5062	4989	1559	1492	2671
CG12581	1283	1581	2675	1162	1280
CG12589	2	0	0	0	0
CG12590	4	2	0	2	0
CG12592	281	287	13	95	119
CG12594	0	0	0	0	0
CG12605	5	3	1	10	4
CG12607	0	0	0	0	0
CG12608	1818	1802	658	1101	1147
CG12609	0	0	0	0	0
CG12617	0	0	0	0	0
CG12620	0	0	0	0	0
CG12637	0	0	0	0	0
CG12640	0	1	0	0	0
CG12643	420	334	8	75	168
CG12645	9	13	8	10	8
CG1265	626	470	29	129	157
CG12655	80	102	11	6	23
CG12659	369	253	125	133	152
CG12661	9	1	0	0	3
CG12662	11	4	0	21	4
CG12672	0	1	0	0	0
CG12674	200	190	8	12	44
CG12679	0	0	0	4	0
CG12680	0	0	0	0	0
CG12682	0	0	0	0	0
CG12684	0	2	0	2	0
CG12688	3	8	0	3	1
CG12689	26	27	0	12	2
CG12691	0	0	0	0	0
CG12692	6	0	2	5	0
CG12693	0	0	0	0	0
CG12698	43	44	17	41	26
CG12699	1	4	0	0	1
CG12702	244	208	64	151	147
CG12708	53	45	1	6	5
CG1271	465	619	51	85	383
CG12713	680	496	241	145	260
CG12715	0	0	0	0	0
CG12716	881	1357	21	424	734
CG12717	878	742	240	252	322
CG12721	500	370	17	135	128
CG12723	13	0	0	3	4
CG12725	3	11	0	0	5
CG12728	967	792	135	246	518
CG12729	0	0	0	0	0
CG1273	23	20	8	10	1
CG12730	628	617	387	97	279
CG12736	641	560	313	398	470
CG12744	820	571	585	321	558
CG12746	757	638	286	223	342
CG1275	1185	1023	747	453	813
CG12766	34	31	6	18	17
CG12768	156	99	11	7	30
CG12769	952	1199	636	436	531
CG12772	674	676	161	230	236
CG12773	1489	1536	1168	1023	915
CG12780	0	0	4	0	15
CG12782	32	8	0	10	7
CG12783	4	13	6	17	11
CG12784	3	1	0	0	0
CG12788	0	0	0	0	0
CG12795	1078	1099	377	408	615
CG12811	659	724	191	149	506
CG12814	488	442	126	344	901
CG12817	0	0	0	3	0
CG12818	303	209	114	102	122
CG12822	607	456	272	222	309
CG12824	5	11	0	0	3
CG12825	52	62	34	24	6
CG12826	25	23	9	0	19
CG12828	0	0	0	0	0
CG12831	0	0	0	0	0
CG12836	0	0	0	0	1
CG12848	490	412	220	248	230
CG12849	0	2	0	0	5
CG12851	455	393	57	187	185
CG12853	0	0	0	0	0
CG12857	14	20	1	27	6
CG12860	0	0	0	0	0
CG12861	0	0	0	0	0
CG12862	0	0	0	0	0
CG12863	336	270	81	135	138
CG12866	0	1	0	0	0
CG12868	325	315	92	90	228
CG12869	22	25	9	2	11
CG1287	66	77	20	25	74
CG12877	1162	1270	383	489	486
CG1288	0	0	0	3	0
CG12880	4519	4156	341	79	445
CG12883	470	339	104	50	196
CG12885	0	0	0	0	0
CG12895	374	353	146	151	198
CG12896	126	115	49	35	42
CG12898	0	0	0	21	0
CG12902	0	0	0	0	0
CG12909	1419	1189	589	629	675
CG1291	759	722	785	487	616
CG12910	0	1	6	0	1
CG12911	0	0	0	0	9
CG12912	0	0	0	0	0
CG12913	5	0	0	0	6
CG12914	0	0	0	3	0
CG12917	45	40	9	26	9
CG12920	6	13	0	3	13
CG12923	4	1	0	4	6
CG12926	228	377	44	28	164
CG12929	179	137	85	66	110
CG12934	35	6	17	20	7
CG12935	465	358	126	184	192
CG12942	1191	1083	260	295	382
CG12945	1786	1816	608	446	887
CG12947	186	149	56	50	169
CG12948	714	681	336	270	467
CG12950	23	30	0	21	5
CG12951	8	5	0	0	5
CG12963	19	17	12	38	16
CG12964	1	0	2	0	0
CG12970	20	12	8	5	1
CG12971	16	13	39	19	14
CG12974	7	16	40	3	22
CG12975	676	480	234	234	235
CG12983	9	2	0	0	0
CG12984	29	19	0	12	9
CG12985	5	4	0	0	0
CG12986	0	1	0	0	0
CG1299	170	256	0	9	104
CG12990	16	34	0	10	18
CG12991	1798	2371	195	350	1317
CG12992	305	282	11	25	175
CG12994	0	2	0	0	0
CG12995	0	0	0	0	0
CG12998	2	3	0	0	0
CG13000	16	7	0	16	3
CG13001	360	374	103	173	191
CG13002	7	2	0	0	0
CG13003	1204	1889	99	70	319
CG13004	165	176	80	137	138
CG13005	474	390	142	180	203
CG13008	1	4	0	0	3
CG13010	1	4	3	3	4
CG13012	8	10	25	22	14
CG13014	323	213	112	125	164
CG13016	529	467	230	161	353
CG13018	116	70	43	116	60
CG13021	2	4	0	0	0
CG13022	0	1	0	0	5
CG13023	0	0	0	0	0
CG13024	7	12	0	12	14
CG13025	993	841	159	193	305
CG13026	0	1	0	0	3
CG13028	24	19	5	0	13
CG13029	28	27	17	14	19
CG13031	0	4	0	0	0
CG13032	100	92	407	85	49
CG13033	1	1	14	34	0
CG13038	0	2	0	6	0
CG13039	0	0	0	0	0
CG1304	0	0	0	0	0
CG13040	0	0	0	0	0
CG13041	0	0	0	0	0
CG13042	10	6	0	0	5
CG13043	0	0	0	0	0
CG13044	1	0	0	0	2
CG13045	2	1	28	0	0
CG13046	37	23	16	1	13
CG13047	0	0	0	0	0
CG13048	0	0	0	0	0
CG13049	0	1	0	0	0
CG13050	3	0	40	2	0
CG13051	0	0	0	0	0
CG13053	0	0	0	0	0
CG13054	1	0	0	0	0
CG13055	0	0	0	0	0
CG13056	0	0	0	0	0
CG13058	0	1	0	0	0
CG13059	0	0	0	0	0
CG13060	0	0	0	0	0
CG13062	3	2	0	0	0
CG13063	0	0	0	0	0
CG13064	0	0	1	0	0
CG13065	0	0	0	0	0
CG13066	0	0	0	0	0
CG13067	2	5	0	1	1
CG13068	1	0	0	0	3
CG13069	0	0	0	0	0
CG1307	1030	925	677	444	491
CG13070	0	0	0	0	0
CG13071	0	0	0	0	0
CG13073	9	1	0	0	0
CG13074	2	3	0	0	0
CG13075	6	30	22	16	8
CG13077	7	12	0	0	0
CG13078	22	13	0	0	0
CG13081	17	9	0	26	0
CG13082	12	16	5	7	24
CG13083	1216	2105	410	4773	4409
CG13084	924	1609	368	3817	3510
CG13085	33	31	4	1	10
CG13086	0	4	3	5	12
CG13088	342	304	130	141	230
CG1309	1269	1349	944	618	868
CG13091	3	4	0	13	0
CG13096	4723	4309	2502	2521	2823
CG13097	2677	2227	1139	1101	1163
CG13101	375	300	299	185	270
CG13102	0	0	7	0	0
CG13108	0	6	0	0	0
CG1311	1336	1363	395	433	790
CG13110	0	0	0	0	0
CG13113	6361	7745	251	774	10049
CG13114	3575	4347	1285	3153	14787
CG13116	724	680	20	26	273
CG13117	1922	2000	82	127	647
CG13123	234	221	72	85	93
CG13124	1379	1773	59	188	828
CG13126	522	536	237	292	324
CG13127	2	0	0	0	0
CG13131	0	0	0	0	0
CG13133	0	0	0	0	0
CG13135	0	0	0	0	0
CG13137	0	1	0	0	7
CG13138	1130	1285	23	102	1869
CG1314	0	1	0	0	0
CG13144	89	84	23	23	38
CG13148	120	59	0	52	63
CG1315	0	1	15	6	7
CG13151	162	198	97	103	119
CG13154	15	10	8	24	13
CG13155	0	0	0	0	0
CG13157	6	0	0	0	0
CG13159	0	0	0	0	0
CG1316	1683	1602	1353	1064	1141
CG13160	1	0	2	0	1
CG13163	503	492	273	223	247
CG13164	2	1	0	25	5
CG13168	15	14	0	1	2
CG1317	2175	1990	1021	814	1213
CG13170	0	0	0	0	0
CG13171	0	0	0	0	0
CG13175	0	0	0	0	0
CG13177	0	0	0	0	8
CG13185	17641	15138	4866	14057	9539
CG13186	0	0	0	0	0
CG13192	610	582	303	246	468
CG13193	0	0	0	0	0
CG13196	68	72	12	17	31
CG13197	1422	1274	382	314	608
CG13198	2	4	2	3	3
CG13202	4	12	15	4	3
CG13203	3	0	0	0	0
CG13204	270	234	59	96	118
CG13215	5	4	0	2	7
CG13216	8	3	0	6	0
CG13217	6	1	6	6	1
CG13218	54	49	91	141	66
CG13220	1061	723	832	444	742
CG13223	0	0	0	0	8
CG13226	3	8	5	26	4
CG13227	125	77	82	54	104
CG13228	6	1	0	3	1
CG13229	18	9	0	0	13
CG13230	0	0	0	0	0
CG13231	1	0	0	0	0
CG13239	0	0	0	0	0
CG1324	0	0	0	11	0
CG13243	0	0	0	0	0
CG13244	2	0	0	0	0
CG13245	0	0	0	0	0
CG13247	1	4	0	4	0
CG13248	6	9	0	0	7
CG13250	0	5	0	6	5
CG13251	0	0	0	0	0
CG13252	3498	3382	2422	1748	2371
CG13255	69	96	29	19	72
CG13258	1	5	1	7	3
CG13272	19	24	0	0	10
CG13280	8	7	0	0	0
CG13282	34	27	4	33	34
CG13283	10	18	0	0	3
CG13284	29	28	101	41	69
CG13285	0	5	0	0	0
CG13287	0	0	0	0	0
CG13288	0	3	0	5	0
CG13293	1	2	0	5	2
CG13295	613	498	110	116	295
CG13296	0	1	0	0	0
CG13297	9	11	13	0	12
CG13298	3230	3245	1609	1378	2236
CG13299	3352	4129	1847	1044	7432
CG13300	207	162	119	171	138
CG13305	0	0	0	0	0
CG13306	0	1	0	0	0
CG13308	3	0	0	0	0
CG13309	0	0	77	94	156
CG13310	3	0	0	11	3
CG13311	0	0	11	0	7
CG13312	0	0	0	0	0
CG13313	3	8	0	1	5
CG13314	123	114	16	19	46
CG13315	4007	5293	181	289	3988
CG13318	0	1	0	0	0
CG13319	261	305	154	174	209
CG13321	1119	950	303	89	342
CG13323	1	3	59	37	129
CG13324	0	0	0	0	4
CG13325	1	1	0	3	0
CG13326	9	9	0	4	4
CG13330	14	10	0	28	5
CG13331	0	0	0	0	0
CG13332	0	1	0	0	0
CG13334	4	3	0	2	9
CG13337	1	4	0	7	6
CG13339	464	343	60	107	133
CG13344	699	658	192	203	232
CG13358	10	16	0	1	4
CG13359	15	13	9	6	5
CG13360	2	12	5	1	7
CG13361	9	6	0	0	2
CG13362	5	1	0	0	0
CG13364	2895	2770	1446	1519	1565
CG13365	129	128	58	60	75
CG13366	5190	4899	1106	1871	1671
CG13367	338	380	146	178	183
CG13369	325	366	354	290	271
CG13373	586	652	109	215	256
CG13375	181	173	8	68	127
CG13376	2	3	12	0	8
CG13377	573	574	260	215	502
CG13380	0	0	0	0	0
CG13384	21664	24884	1462	1007	5142
CG13385	50	52	5	5	5
CG13386	15	24	8	5	4
CG1339	11	3	0	0	4
CG13390	288	258	102	116	210
CG13392	341	291	171	124	225
CG13397	2436	2288	273	510	543
CG13398	1121	1023	310	200	457
CG1340	0	0	0	0	0
CG13403	12	14	0	26	14
CG13404	0	3	0	0	0
CG13405	57	73	0	61	50
CG13407	1	3	0	0	0
CG13408	30	20	0	13	14
CG13409	27	19	2	2	16
CG13423	13	17	3	8	17
CG13426	0	0	0	0	0
CG13427	0	0	0	0	0
CG13428	2	4	0	0	2
CG13430	0	0	0	0	0
CG13436	48	40	13	18	44
CG13437	0	1	0	0	0
CG13438	0	0	0	8	0
CG1344	3373	2833	970	1000	1511
CG13442	0	1	0	0	0
CG13443	0	0	0	0	0
CG13445	0	0	0	0	0
CG13449	1	3	0	0	3
CG13454	9	1	0	0	11
